"","long","lat"
"1",102.687499999999,26.1041666666662
"2",99.9374999999989,21.7291666666662
"3",99.6041666666655,22.5624999999995
"4",98.6041666666655,17.8958333333328
"5",100.645833333332,18.7708333333328
"6",101.479166666666,23.4791666666662
"7",99.7708333333322,22.8541666666662
"8",107.229166666666,13.3541666666661
"9",101.312499999999,16.6458333333328
"10",99.3958333333322,25.5624999999995
"11",98.1874999999988,19.1041666666661
"12",100.812499999999,16.8541666666661
"13",97.4374999999988,18.7291666666661
"14",100.270833333332,21.6874999999995
"15",97.1041666666655,25.1874999999995
"16",98.3958333333322,15.9791666666661
"17",103.895833333332,17.8124999999995
"18",100.979166666666,19.7708333333328
"19",101.604166666666,15.0624999999994
"20",98.5208333333322,24.5208333333328
"21",100.187499999999,16.8958333333328
"22",103.312499999999,19.5208333333328
"23",99.0208333333322,16.7291666666661
"24",102.687499999999,20.6041666666662
"25",97.8958333333322,24.0624999999995
"26",100.979166666666,26.3124999999995
"27",102.687499999999,17.5624999999995
"28",99.2708333333322,24.6874999999995
"29",100.145833333332,19.4374999999995
"30",102.229166666666,21.5624999999995
"31",105.145833333332,21.0624999999995
"32",99.9374999999989,21.2291666666662
"33",106.479166666666,11.9374999999994
"34",98.8124999999989,16.1874999999994
"35",101.145833333332,15.2708333333328
"36",99.0624999999989,25.1458333333329
"37",101.729166666666,22.8124999999995
"38",98.8541666666655,20.4791666666661
"39",101.437499999999,18.4791666666661
"40",107.562499999999,13.8958333333328
"41",103.312499999999,18.7708333333328
"42",108.645833333332,11.2291666666661
"43",100.687499999999,21.4374999999995
"44",104.479166666666,20.7708333333328
"45",95.6041666666655,21.7708333333328
"46",102.645833333332,17.0624999999995
"47",102.937499999999,23.6458333333328
"48",99.4374999999989,22.7291666666662
"49",103.145833333332,22.6874999999995
"50",100.937499999999,14.7708333333328
"51",97.1874999999988,21.6041666666662
"52",104.604166666666,22.6874999999995
"53",100.770833333332,21.8958333333328
"54",107.895833333332,11.8124999999994
"55",100.104166666666,17.8958333333328
"56",97.8958333333322,18.1874999999995
"57",97.9374999999988,24.7291666666662
"58",102.687499999999,17.5208333333328
"59",96.3958333333322,22.2708333333328
"60",100.479166666666,19.1041666666661
"61",100.729166666666,22.1874999999995
"62",106.479166666666,11.7291666666661
"63",105.729166666666,20.9374999999995
"64",102.229166666666,22.6458333333328
"65",103.854166666666,21.5624999999995
"66",102.562499999999,14.9374999999994
"67",100.979166666666,19.0208333333328
"68",102.020833333332,19.0624999999995
"69",102.104166666666,15.9374999999994
"70",98.3541666666655,22.4374999999995
"71",106.604166666666,13.3958333333328
"72",96.0624999999988,22.4374999999995
"73",99.3124999999989,22.3124999999995
"74",96.7291666666655,24.5208333333328
"75",107.312499999999,14.3541666666661
"76",103.979166666666,23.2291666666662
"77",109.020833333332,12.1874999999994
"78",99.4791666666655,17.6458333333328
"79",103.937499999999,10.8958333333327
"80",101.020833333332,14.6041666666661
"81",95.7708333333322,21.6458333333328
"82",98.2291666666655,16.4791666666661
"83",100.395833333332,23.1041666666662
"84",101.104166666666,19.8541666666661
"85",99.6874999999989,22.4791666666662
"86",97.6041666666655,16.9791666666661
"87",96.7708333333322,22.5624999999995
"88",105.104166666666,20.5208333333328
"89",100.562499999999,18.6458333333328
"90",98.7708333333322,16.8124999999995
"91",104.312499999999,22.9791666666662
"92",102.145833333332,20.1458333333328
"93",101.312499999999,17.8124999999995
"94",97.1874999999988,24.8541666666662
"95",98.8124999999989,17.3541666666661
"96",103.729166666666,19.0208333333328
"97",96.3124999999988,21.3958333333328
"98",104.312499999999,10.4374999999994
"99",103.520833333332,18.1458333333328
"100",102.020833333332,13.6874999999994
"101",104.604166666666,23.0624999999995
"102",102.770833333332,16.7291666666661
"103",98.9374999999989,25.8124999999995
"104",106.770833333332,13.4374999999994
"105",97.9791666666655,24.2708333333328
"106",99.2291666666655,17.5624999999995
"107",101.520833333332,26.0208333333329
"108",98.8541666666655,25.8958333333329
"109",98.1458333333322,25.0208333333329
"110",102.770833333332,17.0208333333328
"111",102.812499999999,14.9374999999994
"112",96.4374999999988,22.3958333333328
"113",103.020833333332,23.7708333333328
"114",100.979166666666,13.8124999999994
"115",101.812499999999,23.9791666666662
"116",104.437499999999,21.9791666666662
"117",101.562499999999,19.3541666666661
"118",107.395833333332,12.0624999999994
"119",99.3958333333322,25.2291666666662
"120",96.8124999999988,22.6874999999995
"121",103.270833333332,19.6041666666661
"122",96.1041666666655,21.3541666666662
"123",105.770833333332,20.5624999999995
"124",98.9374999999989,16.8124999999995
"125",103.354166666666,20.3124999999995
"126",101.104166666666,23.2708333333328
"127",96.8124999999988,25.0208333333329
"128",100.604166666666,14.4374999999994
"129",97.4374999999988,18.2708333333328
"130",100.104166666666,22.1874999999995
"131",99.6041666666655,21.7708333333328
